adult,belongs_to_collection,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,director,actors
False,False,70000000,"Science Fiction,Animation,Family,Comedy,Adventure",16866,tt0762125,en,Planet 51,10.44244,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Ilion Animation Studios', 'id': 5653}, {'name': 'Hand Made Films', 'id': 12297}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-19,104945765.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Planet 51,5.6,573.0,"['Jorge Blanco', 'Javier Abad', 'Marcos Martínez']","['Dwayne Johnson', 'Seann William Scott', 'Jessica Biel']"
False,False,25000000,"Comedy,Drama,Romance",12404,tt1175506,en,Me and Orson Welles,3.600917,"[{'name': 'Isle of Man Film', 'id': 2268}, {'name': 'Freestyle Releasing', 'id': 4616}, {'name': 'CinemaNX', 'id': 5705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-25,2336172.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Me and Orson Welles,6.6,50.0,['Richard Linklater'],"['Zac Efron', 'Claire Danes', 'Christian McKay']"
False,False,3600000,"History,Drama",51284,tt1186366,ru,Морфий,0.6527470000000001,"[{'name': 'Kinokompaniya CTB', 'id': 886}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2008-11-27,766075.0,110.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Morphine,6.2,10.0,['Aleksey Balabanov'],"['Leonid Bichevin', 'Ingeborga Dapkunaite', 'Andrei Panin']"
False,False,65000000,"Fantasy,Drama",7980,tt0380510,en,The Lovely Bones,12.738789,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Key Creatives', 'id': 2300}, {'name': 'Film4', 'id': 9349}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'New Zealand Large Budget Screen Production Grant', 'id': 12248}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-26,93525586.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Lovely Bones,6.6,1101.0,['Peter Jackson'],"['Rachel Weisz', 'Mark Wahlberg', 'Susan Sarandon']"
False,False,60000000,"Drama,History",22954,tt1057500,en,Invictus,9.109838,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Revelations Entertainment', 'id': 906}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Liberty Pictures (II)', 'id': 76466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-10,122233971.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Invictus,7.0,1150.0,['Clint Eastwood'],"['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge']"
False,False,105000000,"Romance,Family,Animation,Music",10198,tt0780521,en,The Princess and the Frog,16.616517,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-08,267045765.0,97.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",The Princess and the Frog,6.7,1293.0,"['Ron Clements', 'John Musker']","['Anika Noni Rose', 'Bruno Campos', 'Keith David']"
False,False,20000000,"Action,Crime,Drama,Thriller",4597,tt0913354,en,Armored,9.951662,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Stars Road Entertainment', 'id': 8931}, {'name': 'Farah Films & Management', 'id': 11249}, {'name': 'Buckaroo Entertainment', 'id': 11250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-04,22942221.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Armored,5.5,211.0,['Nimród Antal'],"['Columbus Short', 'Laurence Fishburne', 'Skeet Ulrich']"
False,False,12000000,"Mystery,Science Fiction,Horror",31909,tt0091276,en,Invaders from Mars,3.580884,"[{'name': 'Cannon Pictures', 'id': 16337}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-01-01,4884663.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Invaders from Mars,5.5,59.0,['Tobe Hooper'],"['Karen Black', 'Hunter Carson', 'Timothy Bottoms']"
False,False,58000000,Comedy,24438,tt1314228,en,Did You Hear About the Morgans?,7.323405,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Banter', 'id': 45726}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-17,85280250.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'uk', 'name': 'Український'}]",Did You Hear About the Morgans?,5.1,281.0,['Marc Lawrence'],"['Hugh Grant', 'Sarah Jessica Parker', 'Mary Steenburgen']"
False,False,15000,Drama,23947,tt1527679,en,Nasty Old People,0.993784,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2009-10-10,5300.0,84.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Nasty Old People,6.0,6.0,['Hanna Sköld'],"['Karin Bertling', 'Cecile Anckarswärd', 'Rune Bergman']"
False,True,237000000,"Action,Adventure,Fantasy,Science Fiction",19995,tt0499549,en,Avatar,185.070892,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-12-10,2787965087.0,162.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Avatar,7.2,12114.0,['James Cameron'],"['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver']"
False,False,80000000,"Drama,Music,Romance",10197,tt0875034,en,Nine,5.658857,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-03,53825515.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Nine,5.1,169.0,['Rob Marshall'],"['Judi Dench', 'Daniel Day-Lewis', 'Marion Cotillard']"
False,False,85000000,"Comedy,Romance",22897,tt1230414,en,It's Complicated,9.083133,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Waverly Films', 'id': 735}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-23,219103655.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",It's Complicated,6.2,370.0,['Nancy Meyers'],"['Meryl Streep', 'Alec Baldwin', 'Steve Martin']"
False,True,90000000,"Action,Adventure,Crime,Mystery",10528,tt0988045,en,Sherlock Holmes,15.68604,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}, {'name': 'Wigram Productions', 'id': 23202}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-23,524028679.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Sherlock Holmes,7.0,5883.0,['Guy Ritchie'],"['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams']"
False,False,7000000,"Drama,Music,Romance",25196,tt1263670,en,Crazy Heart,9.347931,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': ""Butcher's Run Films"", 'id': 3864}, {'name': 'Informant Media', 'id': 9325}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-16,39462438.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Crazy Heart,6.8,279.0,['Scott Cooper'],"['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell']"
False,True,75000000,"Comedy,Family,Animation,Fantasy,Music",23398,tt1231580,en,Alvin and the Chipmunks: The Squeakquel,9.909961,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Bagdasarian Productions', 'id': 10930}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-21,443140005.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Alvin and the Chipmunks: The Squeakquel,5.3,688.0,['Betty Thomas'],"['Zachary Levi', 'David Cross', 'Jason Lee']"
False,False,4700000,Drama,15772,tt0499375,hi,गुरु,2.925476,"[{'name': 'Madras Talkies', 'id': 3118}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-01-12,31000000.0,166.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Guru,6.7,24.0,['Mani Ratnam'],"['Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Mithun Chakraborty']"
False,False,25000000,"Crime,Drama,Mystery",25137,tt1183251,en,Beyond a Reasonable Doubt,5.1991,"[{'name': 'Aramid Entertainment Fund', 'id': 3272}, {'name': 'Autonomous Films', 'id': 11647}, {'name': 'RKO Pictures', 'id': 20742}, {'name': 'Foresight Unlimited', 'id': 21897}, {'name': 'Signature Entertainment', 'id': 23770}, {'name': 'Government of Saudi Arabia', 'id': 61413}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-05,4388563.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Beyond a Reasonable Doubt,5.5,79.0,['Peter Hyams'],"['Michael Douglas', 'Jesse Metcalfe', 'Amber Tamblyn']"
False,False,4000000,Drama,40494,tt0049875,en,Trapeze,1.801071,"[{'name': 'Joanna Productions', 'id': 5799}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-05-30,14400000.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Trapeze,6.4,23.0,['Carol Reed'],"['Burt Lancaster', 'Tony Curtis', 'Gina Lollobrigida']"
False,False,1500000,"Horror,Mystery,Science Fiction",23963,tt1226681,en,Pontypool,6.407207,"[{'name': 'Ponty Up Pictures', 'id': 12975}, {'name': 'Shadow Shows', 'id': 12976}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2009-03-06,32000.0,93.0,"[{'iso_639_1': 'hy', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Pontypool,6.6,187.0,['Bruce McDonald'],"['Stephen McHattie', 'Lisa Houle', 'Georgina Reilly']"
False,False,1400000,"Comedy,Drama",148077,tt0944114,en,Lieksa!,0.271386,[],"[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2007-09-14,435000.0,90.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'en', 'name': 'English'}]",The Matriarch,5.3,3.0,[],[]
False,False,20000000,"Fantasy,Horror,Action,Thriller,Science Fiction",19901,tt0433362,en,Daybreakers,10.038613,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Furst Films', 'id': 3135}, {'name': 'Pictures in Paradise', 'id': 3207}, {'name': 'Pacific Film and Television Commission', 'id': 4024}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2009-01-06,51416464.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Daybreakers,6.0,646.0,"['Michael Spierig', 'Peter Spierig']","['Ethan Hawke', 'Sam Neill', 'Willem Dafoe']"
False,False,16000000,"Drama,Family",28178,tt1028532,en,Hachi: A Dog's Tale,8.621359,"[{'name': 'Grand Army Entertainment', 'id': 1843}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Inferno Distribution', 'id': 11278}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Hachiko', 'id': 66327}, {'name': 'Opperman Viner Chrystyn Entertainment', 'id': 66328}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-06-13,47801389.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Hachi: A Dog's Tale,7.7,1769.0,['Lasse Hallström'],"['Richard Gere', 'Joan Allen', 'Jason Alexander']"
False,False,19000000,"Romance,Comedy",25195,tt1216492,en,Leap Year,7.432311,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Octagon Films', 'id': 1266}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Birnbaum / Barber Productions', 'id': 58262}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-08,29922472.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Leap Year,6.5,474.0,['Anand Tucker'],"['Amy Adams', 'Matthew Goode', 'Adam Scott']"
False,False,80000000,"Action,Thriller,Science Fiction",20504,tt1037705,en,The Book of Eli,14.39853,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-14,157107755.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Book of Eli,6.6,2207.0,"['Albert Hughes', 'Allen Hughes']","['Denzel Washington', 'Gary Oldman', 'Mila Kunis']"
False,True,4000000,"Action,Thriller,Crime,Mystery",33613,tt1343097,sv,Luftslottet som sprängdes,8.405013,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Yellow Bird Films', 'id': 5746}, {'name': 'ZDF Enterprises', 'id': 5747}, {'name': 'Film i Väst', 'id': 17513}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2009-11-27,43498108.0,147.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",The Girl Who Kicked the Hornet's Nest,7.0,451.0,['Daniel Alfredson'],"['Michael Nyqvist', 'Noomi Rapace', 'Lena Endre']"
False,False,20000000,"Crime,Drama,Horror,Mystery,Thriller",18476,tt0892767,en,Horsemen,7.455953,"[{'name': 'Mandate Pictures', 'id': 771}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Radar Pictures', 'id': 14718}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-06,1017401.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Horsemen,5.5,124.0,['Jonas Åkerlund'],"['Dennis Quaid', 'Zhang Ziyi', 'Lou Taylor Pucci']"
False,False,5000000,"Drama,Comedy",31175,tt1244668,de,Soul Kitchen,4.79386,"[{'name': 'Corazón International', 'id': 200}, {'name': 'Biograf Jan Svěrák', 'id': 6419}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2009-09-09,17872796.0,99.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}]",Soul Kitchen,7.0,117.0,['Fatih Akin'],"['Adam Bousdoukos', 'Birol Ünel', 'Moritz Bleibtreu']"
False,False,425000,"Horror,Mystery,Thriller",40229,tt0085694,en,The House on Sorority Row,1.918891,"[{'name': 'VAE Productions', 'id': 17096}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-01-21,10604986.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The House on Sorority Row,6.0,34.0,['Mark Rosman'],"['Kate McNeil', 'Eileen Davidson', 'Janis Ward']"
False,False,15000000,"Drama,Thriller,Mystery,Romance",17606,tt0974613,en,The Other Man,4.6746620000000005,"[{'name': 'Rainmark Films', 'id': 3346}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2008-12-25,1143856.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Other Man,5.1,58.0,['Richard Eyre'],"['Romola Garai', 'Antonio Banderas', 'Laura Linney']"
False,True,97250400,"Fantasy,Adventure,Comedy,Family",2395,tt0463872,fr,Astérix aux Jeux Olympiques,9.671944,"[{'name': 'Constantin Film', 'id': 47}, {'name': 'TF1 Films Productions', 'id': 356}, {'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'La Petite Reine', 'id': 1992}, {'name': 'Tri Pictures', 'id': 1994}, {'name': 'Sorolla Films', 'id': 1995}, {'name': 'Novo RPI', 'id': 1996}, {'name': 'Canal+', 'id': 5358}, {'name': 'uFilm', 'id': 8676}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'id': 11921}, {'name': 'Les Editions Albert René', 'id': 20409}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2008-01-13,132900000.0,116.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Asterix at the Olympic Games,5.0,486.0,"['Thomas Langmann', 'Frédéric Forestier']","['Clovis Cornillac', 'Gérard Depardieu', 'Franck Dubosc']"
False,False,9000000,"Drama,Comedy,Romance",20453,tt1187043,hi,3 Idiots,7.675621,"[{'name': 'Vidhu Vinod Chopra Productions', 'id': 3781}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-12-23,70000000.0,170.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",3 Idiots,7.8,850.0,['Rajkumar Hirani'],"['Aamir Khan', 'Kareena Kapoor', 'Madhavan']"
False,False,26000000,Horror,22894,tt1038686,en,Legion,13.795875,"[{'name': 'Bold Films', 'id': 2266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-21,67918658.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Legion,5.2,643.0,['Scott Stewart'],"['Paul Bettany', 'Dennis Quaid', 'Kevin Durand']"
False,False,1500000,"Drama,Mystery,Thriller",21033,tt1170391,en,Beautiful,2.713961,"[{'name': 'Kojo Pictures', 'id': 988}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2009-04-27,56000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Beautiful,4.6,17.0,"[""Dean O'Flaherty""]","['Deborra-Lee Furness', 'Peta Wilson', 'Aaron Jeffery']"
False,False,250000,"Comedy,Drama,Fantasy,Romance",46336,tt0439182,en,Four Eyed Monsters,0.634211,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-01-21,245000.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Four Eyed Monsters,6.0,10.0,"['Susan Buice', 'Arin Crumley']","['Susan Buice', 'Arin Crumley', 'Brad Calcaterra']"
False,False,31000000,Drama,27569,tt1244659,en,Extraordinary Measures,6.523155,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'CBS Films', 'id': 5490}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-21,15134293.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Extraordinary Measures,6.0,93.0,['Tom Vaughan'],"['Harrison Ford', 'Brendan Fraser', 'Keri Russell']"
False,False,18000000,"Action,Adventure,Drama,History,War",8349,tt0365675,de,Der rote Baron,4.918419,"[{'name': 'Niama Film', 'id': 22858}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-03-29,40239.0,120.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",The Red Baron,6.4,80.0,['Nikolai Müllerschön'],"['Matthias Schweighöfer', 'Til Schweiger', 'Lena Headey']"
False,False,80000000,"Crime,Drama,Mystery,Thriller",12201,tt1226273,en,Edge of Darkness,9.554067,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'BBC Films', 'id': 288}, {'name': 'GK Films', 'id': 3281}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-29,74901339.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Edge of Darkness,6.2,496.0,['Martin Campbell'],"['Mel Gibson', 'Ray Winstone', 'Danny Huston']"
False,False,13000000,"Comedy,Drama,Romance",8952,tt1045772,en,I Love You Phillip Morris,5.773752,"[{'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-18,10652035.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",I Love You Phillip Morris,6.4,514.0,"['Glenn Ficarra', 'John Requa']","['Jim Carrey', 'Ewan McGregor', 'Leslie Mann']"
False,False,3000000,Drama,24469,tt1232776,en,Fish Tank,6.070216,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Kasander Film Company', 'id': 1049}, {'name': 'ContentFilm', 'id': 1420}, {'name': 'UK Film Council', 'id': 2452}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2009-05-14,2357852.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Fish Tank,6.9,256.0,['Andrea Arnold'],"['Katie Jarvis', 'Michael Fassbender', 'Kierston Wareing']"
False,False,10000,"War,Drama,Comedy,Crime",51022,tt0165546,sr,Rane,0.732884,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Cobra Film Department', 'id': 75151}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1998-05-27,150000.0,103.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",The Wounds,7.2,16.0,['Srđan Dragojević'],"['Dragan Bjelogrlić', 'Dusan Pekic', 'Milan Marić']"
False,False,52000000,"Comedy,Romance",32856,tt0817230,en,Valentine's Day,7.4667210000000015,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Karz Entertainment', 'id': 4194}, {'name': 'Rice Films', 'id': 60018}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-10,216485654.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Valentine's Day,5.7,1043.0,['Garry Marshall'],"['Jessica Alba', 'Jessica Biel', 'Bradley Cooper']"
False,False,80000000,"Drama,Thriller,Mystery",11324,tt1130884,en,Shutter Island,15.813629,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-18,294804195.0,138.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Shutter Island,7.8,6559.0,['Martin Scorsese'],"['Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley']"
False,False,12000000,"Drama,Romance",38448,tt1235796,en,Ondine,4.757269,"[{'name': 'Octagon Films', 'id': 1266}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Wayfare Entertainment', 'id': 5703}, {'name': 'Little Wave Productions', 'id': 5704}, {'name': 'Start Motion Pictures', 'id': 19961}, {'name': 'Radio Telefís Éireann (RTÉ)', 'id': 40605}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-14,1644755.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Ondine,6.5,84.0,['Neil Jordan'],"['Colin Farrell', 'Alicja Bachleda-Curuś', 'Dervla Kirwan']"
False,True,95000000,"Adventure,Fantasy,Family",32657,tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,9.785895,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': '1492 Pictures', 'id': 436}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'TCF Vancouver Productions', 'id': 28431}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-01,226497209.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Percy Jackson & the Olympians: The Lightning Thief,6.0,2079.0,['Chris Columbus'],"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario']"
False,False,30000000,"Action,Comedy,Crime",23742,tt1385867,en,Cop Out,14.313079,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-26,55583804.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Cop Out,5.3,518.0,['Kevin Smith'],"['Bruce Willis', 'Tracy Morgan', 'Juan Carlos Hernández']"
False,False,45000000,"Thriller,Mystery",11439,tt1139328,en,The Ghost Writer,6.7648199999999985,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Runteam Ltd.', 'id': 265}, {'name': 'R.P. Productions', 'id': 355}, {'name': 'France 2 Cinéma', 'id': 15671}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-12,60222298.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Ghost Writer,6.7,681.0,['Roman Polanski'],"['Ewan McGregor', 'Pierce Brosnan', 'Jon Bernthal']"
False,False,28000000,"Action,Comedy,Family",23172,tt1273678,en,The Spy Next Door,6.663422,"[{'name': 'Robert Simonds Productions', 'id': 3929}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Spy Next Door', 'id': 46062}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-15,45236543.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Spy Next Door,5.5,351.0,['Brian Levant'],"['Amber Valletta', 'Lucas Till', 'Jackie Chan']"
